full_path,drums/PredDecibel,drums/SNR,drums/SignalNoiseRatio,drums/TargetDecibel,model,test_set,other/PredDecibel,other/SNR,other/SignalNoiseRatio,other/TargetDecibel,vocals/PredDecibel,vocals/SNR,vocals/SignalNoiseRatio,vocals/TargetDecibel,bass/PredDecibel,bass/SNR,bass/SignalNoiseRatio,bass/TargetDecibel
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/c70471f9-9c4a-41c9-b8f8-20ac38847a8e.npz,,,,,lhtpigg8,MoisesDBDatasource,,,,,,,,,-30.03218078613281,7.569123268127441,7.569123268127441,-30.21518325805664
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/dc61c44e-a771-47a9-8934-a0eb8f3e08ac.npz,,,,,lhtpigg8,MoisesDBDatasource,,,,,,,,,-34.2839241027832,3.609719753265381,3.609719753265381,-32.18638610839844
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/dda2c057-6d73-43fa-a130-d7d6562c09ca.npz,,,,,lhtpigg8,MoisesDBDatasource,,,,,,,,,-28.3179874420166,10.588338851928713,10.588338851928713,-27.704891204833984
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/f0c565c5-fc73-4da1-b979-0fac0167f671.npz,,,,,lhtpigg8,MoisesDBDatasource,,,,,,,,,-29.034160614013672,10.651006698608398,10.651006698608398,-28.746545791625977
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/fc3c9e48-e2ac-4088-af65-68404baa7f12.npz,,,,,lhtpigg8,MoisesDBDatasource,,,,,,,,,-30.53938865661621,9.541975021362305,9.541975021362305,-29.822513580322266
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/AM Contra - Heart Peripheral.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-31.465251922607425,0.4310477674007416,0.4310477674007416,-24.678516387939453,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Al James - Schoolboy Facination.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-26.024282455444336,1.915782451629639,1.915782451629639,-26.306720733642575,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Angels In Amplifiers - I'm Alright.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-23.36116981506348,6.597647190093994,6.597647190093994,-22.54554748535156,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Arise - Run Run Run.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-33.12435531616211,0.385773628950119,0.385773628950119,-20.09284019470215,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/BKS - Bulldozer.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-25.788448333740234,4.563630104064941,4.563630104064941,-25.26147079467773,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/BKS - Too Much.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-28.439815521240234,5.476463794708252,5.476463794708252,-27.41593360900879,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Ben Carrigan - We'll Talk About It All Tonight.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-27.86398124694824,4.805850505828857,4.805850505828857,-26.9068546295166,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Bobby Nobody - Stitch Up.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-29.84432601928711,2.5437986850738525,2.5437986850738525,-25.35013198852539,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Buitraker - Revo X.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-25.290515899658203,5.491558074951172,5.491558074951172,-23.708232879638672,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Carlos Gonzalez - A Place For Us.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-23.170997619628903,3.810746669769287,3.810746669769287,-23.813495635986328,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Cristina Vane - So Easy.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-26.128332138061523,3.921178579330444,3.921178579330444,-26.025558471679688,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Detsky Sad - Walkie Talkie.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-24.432292938232425,2.718407154083252,2.718407154083252,-24.69160842895508,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Enda Reilly - Cur An Long Ag Seol.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-25.08365631103516,7.82786750793457,7.82786750793457,-24.645771026611328,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Forkupines - Semantics.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-24.38372802734375,5.642332077026367,5.642332077026367,-23.734025955200195,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Georgia Wonder - Siren.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-24.543758392333984,5.343608856201172,5.343608856201172,-23.704723358154297,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Girls Under Glass - We Feel Alright.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-24.54216957092285,4.957765102386475,4.957765102386475,-23.63784408569336,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Hollow Ground - Ill Fate.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-26.34560775756836,2.166590690612793,2.166590690612793,-19.13758087158203,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/James Elder & Mark M Thompson - The English Actor.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-23.80099105834961,5.71965217590332,5.71965217590332,-23.24800491333008,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Juliet's Rescue - Heartbeats.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-24.93226623535156,5.280509948730469,5.280509948730469,-23.506267547607425,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Little Chicago's Finest - My Own.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-29.347393035888672,-3.355092287063598,-3.355092287063598,-33.83903121948242,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Louis Cressy Band - Good Time.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-25.189306259155277,6.558871269226074,6.558871269226074,-23.726167678833008,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Lyndsey Ollard - Catching Up.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-29.8587646484375,4.576956272125244,4.576956272125244,-29.74396514892578,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/M.E.R.C.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-27.51751136779785,5.123439788818359,5.123439788818359,-26.371723175048828,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Moosmusic - Big Dummy Shake.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-24.738189697265625,5.581338405609131,5.581338405609131,-23.32993507385254,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Motor Tapes - Shore.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-21.32354736328125,8.661853790283203,8.661853790283203,-21.355548858642575,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Mu - Too Bright.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-28.83917999267578,3.2790656089782715,3.2790656089782715,-26.072696685791016,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Nerve 9 - Pray For The Rain.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-24.613733291625977,5.197444915771484,5.197444915771484,-23.57499885559082,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/PR - Happy Daze.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-58.37940216064453,0.003333511063829,0.003333511063829,-29.029205322265625,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/PR - Oh No.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-30.15163803100586,2.619269132614136,2.619269132614136,-26.435253143310547,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Punkdisco - Oral Hygiene.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-37.297176361083984,2.21125864982605,2.21125864982605,-32.9968376159668,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Raft Monk - Tiring.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-23.46441078186035,3.590582609176636,3.590582609176636,-21.898513793945312,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Sambasevam Shanmugam - Kaathaadi.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-24.91632461547852,7.568680763244629,7.568680763244629,-25.05702209472656,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Secretariat - Borderline.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-21.98322486877441,6.556317329406738,6.556317329406738,-20.82286071777344,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Secretariat - Over The Top.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-23.27775764465332,6.915788650512695,6.915788650512695,-22.87162399291992,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Side Effects Project - Sing With Me.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-37.99393081665039,1.848717212677002,1.848717212677002,-34.26063919067383,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Signe Jakobsen - What Have You Done To Me.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-25.50858497619629,3.822138547897339,3.822138547897339,-22.36675071716309,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Skelpolu - Resurrection.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-25.326385498046875,2.842801094055176,2.842801094055176,-25.005199432373047,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Speak Softly - Broken Man.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-24.813167572021484,4.7552595138549805,4.7552595138549805,-23.299657821655277,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Speak Softly - Like Horses.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-22.384918212890625,5.728559494018555,5.728559494018555,-22.562339782714844,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/The Doppler Shift - Atrophy.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-24.990930557250977,4.888531684875488,4.888531684875488,-23.239118576049805,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/The Easton Ellises (Baumi) - SDRNR.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-24.04756164550781,0.7317148447036743,0.7317148447036743,-24.12228775024414,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/The Easton Ellises - Falcon 69.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-22.91519927978516,2.306812286376953,2.306812286376953,-22.923269271850582,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/The Long Wait - Dark Horses.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-27.882862091064453,4.439741611480713,4.439741611480713,-26.000146865844727,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/The Mountaineering Club - Mallory.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-27.177845001220703,6.718498229980469,6.718498229980469,-26.85908508300781,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/The Sunshine Garcia Band - For I Am The Moon.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-31.98213195800781,2.4380311965942383,2.4380311965942383,-31.64095115661621,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Timboz - Pony.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-21.82544708251953,7.727789878845215,7.727789878845215,-20.67180824279785,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Tom McKenzie - Directions.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-31.801834106445312,1.9660106897354128,1.9660106897354128,-27.99961853027344,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Triviul feat.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-28.940921783447266,2.7552175521850586,2.7552175521850586,-28.89488220214844,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/We Fell From The Sky - Not You.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-23.924671173095703,6.455059051513672,6.455059051513672,-22.704811096191406,,,,,,,,
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Zeno - Signs.npz,,,,,2tx9mc4f,MUSDB18HQDatasource,-23.289138793945312,5.213264465332031,5.213264465332031,-21.84394073486328,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/0358fd1e-244a-4422-9a42-29b5d68f6e4b.npz,-31.51105690002441,7.560150146484375,7.560150146484375,-30.73606300354004,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/05e7af85-9721-4b42-952a-ccd34feb6033.npz,-31.262771606445312,6.763236999511719,6.763236999511719,-29.702970504760746,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/06bfc6e7-e5ac-4827-bf8e-ffaf1675872f.npz,-34.023441314697266,6.27070426940918,6.27070426940918,-32.347023010253906,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/07fb2df2-91d6-458d-9230-9638b4edac08.npz,-30.354433059692383,10.258777618408203,10.258777618408203,-29.805604934692383,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/0d528a19-cb0f-4421-b250-444f9343e51c.npz,-26.07601928710937,8.186563491821289,8.186563491821289,-25.34850311279297,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/11845abc-8ca3-4fb2-bd84-521aeeff56f4.npz,-24.664440155029297,11.519411087036133,11.519411087036133,-24.179664611816406,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/125fc63d-9b69-4170-a46a-42c91bc28446.npz,-45.68772888183594,2.3541293144226074,2.3541293144226074,-44.06062698364258,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/1a32e987-cae8-458f-9c26-d9a6abf5348d.npz,-29.75501251220703,9.296815872192385,9.296815872192385,-29.37959289550781,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/1afe1b3b-3e2e-48d3-b859-f50e222cbaf4.npz,-31.732521057128903,5.861995697021484,5.861995697021484,-30.77674102783203,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/1f98fe4d-26c7-460f-9f68-33964bc4d8d3.npz,-33.74451446533203,8.818178176879883,8.818178176879883,-32.555625915527344,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/215391aa-1168-42dd-9cab-f8b0c6ff566b.npz,-28.14764404296875,5.437121391296387,5.437121391296387,-27.772924423217773,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/25789239-1075-43b9-bfc9-51dff4a29590.npz,-27.94723320007324,7.353991508483887,7.353991508483887,-26.58075523376465,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/28748b6e-6125-42f7-998d-2ad734e39b6c.npz,-29.61067008972168,4.305377006530762,4.305377006530762,-26.323564529418945,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/35983cdd-3903-46cb-b184-f96274ced57b.npz,-27.331073760986328,10.042728424072266,10.042728424072266,-26.73343276977539,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/3c3b5fdb-f15e-4ba4-884a-b083ce2426c6.npz,-41.1784782409668,7.270050048828125,7.270050048828125,-40.62315368652344,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/3c557409-3a34-43c2-9159-5421bbad5ecb.npz,-28.85312843322754,7.73581600189209,7.73581600189209,-28.13477325439453,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/3e656eec-84d4-4a45-b410-d3817d849f92.npz,-33.094730377197266,4.714177131652832,4.714177131652832,-30.22610664367676,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/4380ad97-2620-4419-a011-ddfa29a87f54.npz,-28.82969093322754,11.80211067199707,11.80211067199707,-28.296384811401367,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/48c78ca6-18e9-42f2-9f05-fdbee90a7786.npz,-27.79798126220703,10.66165542602539,10.66165542602539,-27.277782440185547,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/491c1ff5-1e7b-4046-8029-a82d4a8aefb4.npz,-32.3758659362793,11.989944458007812,11.989944458007812,-31.97978782653809,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/4999a0bf-a753-4e0e-85b1-690259dabf96.npz,-31.52508544921875,4.98491096496582,4.98491096496582,-31.262073516845703,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/5640831d-7853-4d06-8166-988e2844b652.npz,-28.374998092651367,6.089929580688477,6.089929580688477,-26.2755184173584,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/5a6df5c7-a58a-479e-bdfb-c5946c221933.npz,-28.63672637939453,9.252742767333984,9.252742767333984,-28.035572052001957,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/606e3380-b062-4b74-88ac-b60d6f4d0a37.npz,-35.0944938659668,4.483790874481201,4.483790874481201,-34.259464263916016,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/6b48c9de-fa34-4635-9718-04e01a03a0fe.npz,-31.571796417236328,4.355832099914551,4.355832099914551,-30.74782371520996,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/6de41c50-0c49-4528-b60b-75c45d3630f4.npz,-29.226381301879883,4.978813171386719,4.978813171386719,-27.190467834472656,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/704f1de9-1d02-4c2b-af05-107a7700a51d.npz,-27.74471664428711,9.390159606933594,9.390159606933594,-26.92042350769043,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/78ef22ce-472f-4f82-8656-16df73b9465f.npz,-34.347049713134766,5.395344257354736,5.395344257354736,-32.82122802734375,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/7bfa233c-24ed-4c7a-9096-11e3aa00c55d.npz,-30.421974182128903,8.22095012664795,8.22095012664795,-29.60731506347656,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/7dd515b0-e218-425d-b8bf-a75056237d6a.npz,-77.55427551269531,,,-120.0,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/8042b88a-6179-406b-9ec4-b45a4cdd4a71.npz,-27.990970611572266,2.2226667404174805,2.2226667404174805,-28.323347091674805,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/88b545e5-4d06-4d55-a306-1bd3a2915ee5.npz,-31.379507064819336,6.93148136138916,6.93148136138916,-30.31050109863281,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/8a6c9c1f-4865-404f-a805-1949de36a33c.npz,-32.93375396728516,7.826332092285156,7.826332092285156,-31.343338012695312,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/8f36f17f-c033-4c1b-a793-80dce43d507b.npz,-32.50416564941406,6.489391326904297,6.489391326904297,-31.355545043945312,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/93dda0e8-dd76-49e4-b08f-54a82387cdf6.npz,-36.81679534912109,4.066403865814209,4.066403865814209,-33.8278694152832,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/a199697c-3cdc-47c7-a9c7-c1b07dd6c9dd.npz,-32.765777587890625,6.640389442443848,6.640389442443848,-31.17399406433105,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/a1dcaeb2-f4e6-4818-b490-09f44d624afc.npz,-28.20960998535156,7.387111186981201,7.387111186981201,-27.01158905029297,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/a56d9450-3a26-485c-8ac3-24b6b54e2c1d.npz,-31.17567253112793,8.042926788330078,8.042926788330078,-29.6787223815918,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/aa600069-0a98-45e6-94fa-4000bfe46c25.npz,-32.3751220703125,9.011123657226562,9.011123657226562,-31.55923843383789,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/ad9bbefc-8762-46c9-b847-da14b10802b6.npz,-30.211095809936523,9.497076988220217,9.497076988220217,-29.45442008972168,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/adb5e3fd-d039-42e4-b09b-fd0784fa0c82.npz,-28.345195770263672,7.561457633972168,7.561457633972168,-28.008920669555664,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/bb45cf1a-4c58-4fe3-88ea-97ef27527507.npz,-24.6220817565918,11.444181442260742,11.444181442260742,-24.221603393554688,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/c6d73235-1dd5-4085-a3b3-50a3466c6168.npz,-31.721759796142575,8.953166961669922,8.953166961669922,-30.943626403808597,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/c70471f9-9c4a-41c9-b8f8-20ac38847a8e.npz,-29.222734451293945,7.890660285949707,7.890660285949707,-28.094253540039062,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/dc61c44e-a771-47a9-8934-a0eb8f3e08ac.npz,-28.884057998657227,7.784307479858398,7.784307479858398,-27.80325126647949,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/dda2c057-6d73-43fa-a130-d7d6562c09ca.npz,-29.708032608032227,10.213233947753906,10.213233947753906,-28.872833251953125,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/f0c565c5-fc73-4da1-b979-0fac0167f671.npz,-30.20197296142578,9.225313186645508,9.225313186645508,-29.20634078979492,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/fc3c9e48-e2ac-4088-af65-68404baa7f12.npz,-27.42744445800781,9.45323371887207,9.45323371887207,-26.7269229888916,9rg6syhm,MoisesDBDatasource,,,,,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/0358fd1e-244a-4422-9a42-29b5d68f6e4b.npz,,,,,2tx9mc4f,MoisesDBDatasource,-31.79989051818848,2.7897331714630127,2.7897331714630127,-26.81552505493164,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/05e7af85-9721-4b42-952a-ccd34feb6033.npz,,,,,2tx9mc4f,MoisesDBDatasource,-32.416385650634766,5.136517524719238,5.136517524719238,-30.40575218200684,,,,,,,,
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/06bfc6e7-e5ac-4827-bf8e-ffaf1675872f.npz,,,,,2tx9mc4f,MoisesDBDatasource,-29.52307891845703,6.814098358154297,6.814098358154297,-28.383310317993164,,,,,,,,
